Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
17/06/2023,Thoroughbred,QLD,Ipswich,Shane Ciurleo,215225044,27399298,back,FALSE,Back 6. Lets Torque A De,Lets Torque A Deel,0,17.50,-1.00,-1.00,0.06
17/06/2023,Thoroughbred,QLD,Ipswich,Shane Ciurleo,215225048,4940609,back,FALSE,Back 2. Extremist,Extremist,0,6.40,-1.00,-1.00,0.19
17/06/2023,Thoroughbred,QLD,Ipswich,Shane Ciurleo,215225052,50321940,lay,TRUE,Lay 1. Fashion Legend,Fashion Legend,0,5.07,0.25,-1.00,0.25
17/06/2023,Thoroughbred,QLD,Ipswich,Shane Ciurleo,215225056,43527586,back,TRUE,Back 1. Numerian,Numerian,0,4.20,-1.00,-1.00,0.31
17/06/2023,Thoroughbred,QLD,Ipswich,Tom Haylock,215225056,43527586,back,FALSE,Back 1. Numerian,Numerian,0,4.20,-1.00,-1.00,0.31
17/06/2023,Thoroughbred,QLD,Ipswich,Tom Haylock,215225056,5142858,back,FALSE,Back 2. Dark Destroyer,Dark Destroyer,0,9.62,-1.00,-1.00,0.12
17/06/2023,Thoroughbred,QLD,Ipswich,Shane Ciurleo,215225060,48261052,back,FALSE,Back 12. Blaze A Trail,Blaze A Trail,0,4.61,-1.00,-1.00,0.28
17/06/2023,Thoroughbred,QLD,Ipswich,Tom Haylock,215225060,48261052,back,TRUE,Back 12. Blaze A Trail,Blaze A Trail,0,4.61,-1.00,-1.00,0.28
17/06/2023,Thoroughbred,QLD,Ipswich,Tom Haylock,215225060,57078534,back,FALSE,Back 17. Dont Stop,Dont Stop,0,80.02,-1.00,-1.00,0.01
17/06/2023,Thoroughbred,QLD,Ipswich,Tom Haylock,215225064,57078540,back,FALSE,Back 15. Russian Conques,Russian Conquest,0,6.35,-1.00,-1.00,0.19
17/06/2023,Thoroughbred,QLD,Ipswich,Tom Haylock,215225064,255759,back,FALSE,Back 6. Chassis,Chassis,1,9.00,8.00,8.00,-1.00
17/06/2023,Thoroughbred,QLD,Ipswich,Tom Haylock,215225064,49513470,back,TRUE,Back 9. Enterprise Pomme,Enterprise Pomme,0,9.80,-1.00,-1.00,0.11
17/06/2023,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,215229717,51312031,back,TRUE,Back 1. Turf Decision,Turf Decision,0,3.11,-1.00,-1.00,0.47
17/06/2023,Thoroughbred,SA,Murray Bridge,Tom Haylock,215229723,48672174,back,FALSE,Back 8. The Gov,The Gov,1,4.73,3.73,3.73,-1.00
17/06/2023,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,215229723,2075405,lay,TRUE,Lay 3. Howl,Howl,0,5.82,0.21,-1.00,0.21
