Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
22/04/2023,Thoroughbred,SA,Morphettville,Lachlan Mosley,213117231,54935744,back,FALSE,Back EW #5 LV,Lord Vladivostok,0,11.69,-1.00,-1.00,0.09
22/04/2023,Thoroughbred,SA,Morphettville,Lachlan Mosley,213117232,54935744,back,FALSE,Back EW #5 LV,Lord Vladivostok,0,3.39,-1.00,-1.00,0.42
22/04/2023,Thoroughbred,SA,Morphettville,Lachlan Mosley,213117237,41511702,lay,FALSE,Lay WIN #3 Renosu,Renosu,0,3.71,0.37,-1.00,0.37
22/04/2023,Thoroughbred,SA,Morphettville,Lachlan Mosley,213117237,49088608,back,FALSE,Back WIN #16 Lady Di Di,Lady Di Di,0,13.50,-1.00,-1.00,0.08
22/04/2023,Thoroughbred,SA,Morphettville,Lachlan Mosley,213117237,54935753,back,FALSE,Back WIN #13 Wango Awar,Wango Award,0,30.30,-1.00,-1.00,0.03
22/04/2023,Thoroughbred,SA,Morphettville,Lachlan Mosley,213117237,44711715,back,FALSE,Back WIN #8 Grey River,Grey River,0,17.75,-1.00,-1.00,0.06
22/04/2023,Thoroughbred,NZ,Pukekohe,Mitchell Davis,213149728,4140730,back,FALSE,Back EW #9 TASW,Thatsallshewrote,0,5.03,-1.00,-1.00,0.25
22/04/2023,Thoroughbred,NZ,Pukekohe,Mitchell Davis,213149730,38298260,lay,TRUE,Lay WIN #2 Winning For All,Winning For All,0,5.50,0.22,-1.00,0.22
22/04/2023,Thoroughbred,NZ,Pukekohe,Mitchell Davis,213149734,48671800,back,TRUE,Back WIN #8 SAS,Shes A Show Off,0,4.31,-1.00,-1.00,0.30
23/04/2023,Harness,VIC,Cranbourne,Darren And Brett Carroll,213192092,28535684,back,TRUE,Back WIN #10 Wingate Guy,Wingate Guy,1,2.26,1.26,1.26,-1.00
23/04/2023,Harness,VIC,Cranbourne,Darren And Brett Carroll,213192096,53498689,back,FALSE,Back WIN #1 Williebilli,Williebilli,0,1.85,-1.00,-1.00,1.18
23/04/2023,Harness,VIC,Cranbourne,Darren And Brett Carroll,213192100,54440947,lay,TRUE,Lay WIN #1 Dancingonstarlight,Dancingonstarlight,0,14.75,0.07,-1.00,0.07
23/04/2023,Harness,VIC,Cranbourne,Darren And Brett Carroll,213192102,54936746,back,FALSE,Back WIN #9 GFYK,Gotfeelingsyouknow,1,1.65,0.65,0.65,-1.00
23/04/2023,Harness,VIC,Cranbourne,Darren And Brett Carroll,213192106,27885700,back,FALSE,Back WIN #9 Alpha Cruci,Alpha Crucis,0,16.74,-1.00,-1.00,0.06
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192560,37048709,back,FALSE,Back WIN #2 LOTM,Last Of The Mohicans,0,2.54,-1.00,-1.00,0.65
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192562,27870418,back,FALSE,Back WIN #1 RMN,Remember Me Now,0,3.31,-1.00,-1.00,0.43
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192564,54914985,back,TRUE,Back WIN #1 Nyack,Nyack,1,1.81,0.81,0.81,-1.00
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192566,48458686,back,FALSE,Back WIN #1 SI,Sports Illustrator,0,5.80,-1.00,-1.00,0.21
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192566,37290428,back,FALSE,Back WIN #2 CC,Classy Countess,0,5.09,-1.00,-1.00,0.24
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192568,39890297,back,FALSE,Back WIN #2 Lalasa,Lalasa,0,2.82,-1.00,-1.00,0.55
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192568,23103481,back,FALSE,Back WIN #6 Major Leste,Major Lester,0,7.29,-1.00,-1.00,0.16
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192568,39465385,back,FALSE,Back WIN #9 BB,Boston Busker,0,12.00,-1.00,-1.00,0.09
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192570,39890478,back,FALSE,Back WIN #1 JTA,Jimmy The Irishman,1,1.84,0.84,0.84,-1.00
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192572,39368553,back,FALSE,Back WIN #1 Lorimertyre,Lorimertyrrell,0,3.48,-1.00,-1.00,0.40
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192572,54914986,back,FALSE,Back WIN #11 Pacific Ro,Pacific Rock,0,9.00,-1.00,-1.00,0.13
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192574,22289502,back,FALSE,Back WIN #8 Major Mucha,Major Mucha,0,5.43,-1.00,-1.00,0.23
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192574,23429224,back,FALSE,Back EW #4 LL,Lorimer Lady,0,5.38,-1.00,-1.00,0.23
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192575,23429224,back,FALSE,Back EW #4 LL,Lorimer Lady,0,2.12,-1.00,-1.00,0.89
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192576,40949971,back,FALSE,Back WIN #1 MNI,Moneys No Issue,0,3.01,-1.00,-1.00,0.50
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192576,54914988,back,FALSE,Back WIN #2 GIGT,Gigi I Got This,1,4.59,3.59,3.59,-1.00
23/04/2023,Harness,TAS,Hobart,Jamie Cockshutt,213192578,16807675,back,FALSE,Back WIN #12 Aha Reacti,Aha Reaction,1,5.46,4.46,4.46,-1.00
23/04/2023,Thoroughbred,VIC,Sale,Chris Camilleri,213192191,9407236,back,FALSE,Back WIN #8 Stormy Grey,Stormy Grey,0,2.03,-1.00,-1.00,0.97
23/04/2023,Thoroughbred,VIC,Sale,Chris Camilleri,213192199,45347896,back,FALSE,Back WIN #5 Super Valen,Super Valentine,0,6.05,-1.00,-1.00,0.20
23/04/2023,Thoroughbred,VIC,Sale,Chris Camilleri,213192203,47815473,back,TRUE,Back WIN #10 Hazel Baby,Hazel Baby,0,2.10,-1.00,-1.00,0.91
23/04/2023,Thoroughbred,VIC,Sale,Chris Camilleri,213192215,7643336,lay,TRUE,Lay WIN #2 Whisky Mac,Whisky Mac,0,2.31,0.76,-1.00,0.76
23/04/2023,Thoroughbred,VIC,Sale,Glenn Ingram,213192215,7643336,back,FALSE,Back WIN #2 Whisky Mac,Whisky Mac,0,2.31,-1.00,-1.00,0.76
24/04/2023,Harness,SA,Globe Derby,Mark Lawrence,213238311,180659,back,TRUE,Back WIN #4 Assassinator,Assassinator,1,4.97,3.97,3.97,-1.00
24/04/2023,Harness,SA,Globe Derby,Mark Lawrence,213238315,54975136,lay,TRUE,Lay WIN #10 Allgold,Allgold,0,6.43,0.18,-1.00,0.18
24/04/2023,Harness,SA,Globe Derby,Mark Lawrence,213238321,11988743,lay,FALSE,Lay WIN #10 CD,Celestial Daybreak,0,15.34,0.07,-1.00,0.07
25/04/2023,Harness,QLD,Albion Park,Ryan Spice,213293892,54982750,back,TRUE,Back WIN #10 Saint Jujon,Saint Jujon,0,7.08,-1.00,-1.00,0.16
25/04/2023,Harness,QLD,Albion Park,Ryan Spice,213293901,54187316,lay,TRUE,Lay WIN #1 Road To Sarina,Road To Sarina,0,17.50,0.06,-1.00,0.06
25/04/2023,Harness,WA,Gloucester Park,Scott Hill,213293910,35819098,back,FALSE,Back WIN General Jolt,General Jolt,1,1.78,0.78,0.78,-1.00
25/04/2023,Harness,WA,Gloucester Park,Scott Hill,213293913,44415935,lay,FALSE,Lay WIN #8 Dardy Boy,Dardy Boy,0,2.75,0.57,-1.00,0.57
25/04/2023,Harness,WA,Gloucester Park,Scott Hill,213293913,8591330,back,FALSE,Back WIN Mister Ardee,Mister Ardee,1,3.15,2.15,2.15,-1.00
25/04/2023,Harness,WA,Gloucester Park,Scott Hill,213293916,43016263,back,TRUE,Back WIN #3 Hes Under Wraps,Hes Under Wraps,0,2.82,-1.00,-1.00,0.55
25/04/2023,Harness,WA,Gloucester Park,Scott Hill,213293916,23199337,back,FALSE,Back WIN Tellmetoattack,Tellmetoattack,0,10.50,-1.00,-1.00,0.11
25/04/2023,Harness,WA,Gloucester Park,Scott Hill,213293922,35833875,back,FALSE,Back WIN Follow The Str,Follow My Stride,1,2.48,1.48,1.48,-1.00
25/04/2023,Harness,WA,Gloucester Park,Scott Hill,213293925,49785895,back,FALSE,Back WIN Reg Lawson,Reg Lawson,0,3.32,-1.00,-1.00,0.43
25/04/2023,Thoroughbred,SA,Gawler,Lachlan Mosley,213193152,881421,back,FALSE,Back WIN #9 Solar Blast,Solar Blast,1,1.72,0.72,0.72,-1.00
25/04/2023,Thoroughbred,NSW,Randwick,Linton Chataway,213194085,417187,back,FALSE,Back WIN Emperor,Emperor,0,2.71,-1.00,-1.00,0.59
25/04/2023,Thoroughbred,NSW,Randwick,Linton Chataway,213194085,6863567,back,FALSE,Back WIN Waikiki ,Waikiki,0,4.41,-1.00,-1.00,0.29
25/04/2023,Thoroughbred,NSW,Randwick,Linton Chataway,213194089,55013033,back,FALSE,Back WIN Naval College,Naval College,0,5.01,-1.00,-1.00,0.25
25/04/2023,Thoroughbred,NSW,Randwick,Linton Chataway,213194093,55013045,back,FALSE,Back WIN Shibab ,Shihab,0,6.32,-1.00,-1.00,0.19
25/04/2023,Thoroughbred,NSW,Randwick,Linton Chataway,213194097,53447157,back,FALSE,Back WIN Yarrawonga,Yarrawonga,0,3.70,-1.00,-1.00,0.37
25/04/2023,Thoroughbred,NSW,Randwick,Linton Chataway,213194097,1149717,back,FALSE,Back WIN Agnelli ,Agnelli,0,7.58,-1.00,-1.00,0.15
25/04/2023,Thoroughbred,NSW,Randwick,Linton Chataway,213194101,55013051,back,TRUE,Back WIN #4 Fall For Cindy,Fall For Cindy,1,2.68,1.68,1.68,-1.00
25/04/2023,Thoroughbred,NSW,Randwick,Linton Chataway,213194101,44940061,lay,FALSE,Lay WIN Arale ,Arale,0,4.27,0.31,-1.00,0.31
26/04/2023,Thoroughbred,VIC,Ballarat,Glenn Ingram,213345949,55132281,back,TRUE,Back WIN #12 Royal Hard,Royal Hard Hat,0,2.94,-1.00,-1.00,0.52
26/04/2023,Thoroughbred,NSW,Kembla Grange,Linton Chataway,213341348,55132176,lay,TRUE,Lay WIN #4 King Colorad,King Colorado,0,9.69,0.12,-1.00,0.12
