Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
25/07/2024,Thoroughbred,VIC,Bendigo,Glenn Ingram,230986038,71867335,BACK,TRUE,Rated Price: 3 | Stake: 2 Units,8. Sasqualah,0,4.41,-2,-2.00,0.59
25/07/2024,Thoroughbred,VIC,Bendigo,Jackson Oldham,230985990,71374418,BACK,FALSE,Rated Price: 2.44 | Stake: 3 Units,4. Let'sfacethemusic,0,2.36,-3,-3.00,2.21
25/07/2024,Thoroughbred,VIC,Bendigo,Jackson Oldham,230986030,71867330,BACK,TRUE,Rated Price: 2.05 | Stake: 4 Units,10. Charmed Run,1,2.7,6.8,6.80,-4.00
25/07/2024,Thoroughbred,VIC,Bendigo,Jackson Oldham,230986038,71867335,LAY,TRUE,Rated Price: 2.8 | Stake: 2 Units,8. Sasqualah,0,4.41,0.586510264,-2.00,0.59
25/07/2024,Thoroughbred,NSW,Wyong,Mitch Lewis,230988636,71867256,BACK,FALSE,Rated Price: 2.5 | Stake: 2 Units,1. Odegaard,0,2.79,-2,-2.00,1.12
25/07/2024,Thoroughbred,NSW,Wyong,Mitch Lewis,230988651,71867263,BACK,TRUE,Rated Price: 2.5 | Stake: 2 Units,10. Waterville,0,3.44,-2,-2.00,0.82
25/07/2024,Thoroughbred,NSW,Wyong,Mitch Lewis,230988641,71867259,BACK,FALSE,Rated Price: 4 | Stake: 1 Units,12. Equipage,1,4.1,3.1,3.10,-1.00
25/07/2024,Thoroughbred,NSW,Wyong,Mitch Lewis,230988631,71867252,LAY,TRUE,Rated Price: 5 | Stake: 1 Units,1. Rampazetto,0,3.22,0.45045045,-1.00,0.45
26/07/2024,Greyhounds,VIC,Geelong,Michael Tye,231042664,71941658,BACK,FALSE,Rated Price: 2.4 | Stake: 2 Units,1. All Talker ,0,3.3,-2,-2.00,0.87
26/07/2024,Greyhounds,VIC,Geelong,Michael Tye,231042654,71941657,BACK,TRUE,Rated Price: 2.45 | Stake: 2 Units,3. Jaya Bale ,0,3.37,-2,-2.00,0.84
26/07/2024,Greyhounds,VIC,Geelong,Michael Tye,231042634,70705147,BACK,FALSE,Rated Price: 5 | Stake: 1 Units,6. Paw Whistler ,0,3.82,-1,-1.00,0.35
26/07/2024,Greyhounds,VIC,Geelong,Michael Tye,231042634,71588172,BACK,TRUE,Rated Price: 6 | Stake: 1 Units,4. Oaklyn Bale ,0,28,-1,-1.00,0.04
26/07/2024,Greyhounds,VIC,Geelong,Michael Tye,231042644,65757168,LAY,FALSE,Rated Price: 5 | Stake: 2 Units,5. Utrillo Bale ,0,16.62,0.128040973,-2.00,0.13
26/07/2024,Greyhounds,VIC,Geelong,Michael Tye,231042659,67599784,LAY,TRUE,Rated Price: 3.25 | Stake: 2 Units,1. Barty Crouch,1,3.39,-2,4.78,-2.00
26/07/2024,Greyhounds,NSW,Richmond,Joe Lannutti,231045043,66946139,BACK,TRUE,Rated Price: 2 | Stake: 2 Units,7. Canya Captivate,1,3.08,4.16,4.16,-2.00
26/07/2024,Greyhounds,NSW,Richmond,Joe Lannutti,231045023,55746289,LAY,TRUE,Rated Price: 4.5 | Stake: 2 Units,8. Interstate Mac,0,3.35,0.85106383,-2.00,0.85
26/07/2024,Greyhounds,NSW,Richmond,Joe Lannutti,231045053,52643967,LAY,FALSE,Rated Price: 5 | Stake: 1 Units,1. Miss Zig Zag,0,4.6,0.277777778,-1.00,0.28
26/07/2024,Greyhounds,NSW,Richmond,Joe Lannutti,231045038,52354009,LAY,TRUE,Rated Price: 3.3 | Stake: 2 Units,8. Nad Al Sheba,0,4.84,0.520833333,-2.00,0.52
