Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose, Bsp , Tipster_Profit , Back_Profit , Lay_Profit 
3/01/2025,Harness,NSW,Newcastle,Will Norman,237770223,13903939,BACK,TRUE,Rated Price: 2.5 | Stake: 2 Units,6. Kissmelvis,0,2.2,-2,-2,1.55
3/01/2025,Harness,NSW,Newcastle,Will Norman,237770214,24153768,BACK,FALSE,Rated Price: 5 | Stake: 1 Units,5. Abstract Art,0,4.3,-1,-1,0.281818182
3/01/2025,Thoroughbred,TAS,Hobart,Stephen Christie,237748359,28514003,BACK,FALSE,Rated Price: 1.9 | Stake: 3 Units,7. Azonto,0,2.41,-3,-3,1.978723404
3/01/2025,Thoroughbred,QLD,Mackay,The Leg Up,237745797,63052334,LAY,FALSE,Rated Price: 5.5 | Stake: 1 Units,9. Win And Tonic,0,3.15,0.43,-1,0.43255814
3/01/2025,Thoroughbred,VIC,Stawell,Glenn Ingram,237749073,65977985,BACK,TRUE,Rated Price: 3 | Stake: 2 Units,8. Sawbay,0,4.35,-2,-2,0.555223881
3/01/2025,Thoroughbred,VIC,Stawell,Jackson Oldham,237749049,77769012,LAY,TRUE,Rated Price: 2.4 | Stake: 3 Units,2. Courting Emily,0,1.58,4.81,-3,4.810344828
3/01/2025,Thoroughbred,VIC,Stawell,Jackson Oldham,237749065,3002691,BACK,TRUE,Rated Price: 2.8 | Stake: 1 Units,5. Tacito ,1,2.34,1.25,1.2462,-1
3/01/2025,Thoroughbred,NSW,Wagga,Mitch Lewis,237745561,58343997,BACK,FALSE,Rated Price: 2.5 | Stake: 2 Units,2. Hellinda,0,2.2,-2,-2,1.5
3/01/2025,Thoroughbred,NSW,Wagga,Mitch Lewis,237745576,16931314,BACK,TRUE,Rated Price: 2.5 | Stake: 3 Units,5. Dreamstone,1,2,2.7,2.7,-3
4/01/2025,Greyhounds,NSW,Wentworth Park,Joe Lannutti,237802300,75965723,BACK,TRUE,Rated Price: 2.3 | Stake: 2 Units,7. Im Sally,1,3.11,3.92,3.9246,-2
