EVENT_DATE,PATH,EVENT_ID,MARKET_TYPE,MARKET_ID,MARKET_NAME,SELECTION_ID,RUNNER_NAME,RUNNER_STATUS,IS_WINNER,TOTAL_GOALS,HOME_TEAM,AWAY_TEAM,HOME_MARGIN,HOME_SCORE,AWAY_SCORE,BEST_BACK_KICK_OFF,BEST_LAY_KICK_OFF,MATCHED_VOLUME_KICK_OFF,BEST_BACK_PRICE_HALF_TIME,BEST_LAY_PRICE_HALF_TIME,MATCHED_VOLUME_HALF_TIME,TOTAL_MATCHED_VOLUME
11/02/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Feb/Western United v Adelaide United,32067573,MATCH_ODDS,209369292,Match Odds,24301731,Western United,LOSER,0,5,Western United,Adelaide United,-1,2,3,2.44,2.52,53671.62,1.55,1.55,70360.7,107013.28
11/02/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Feb/Western Sydney Wanderers v Sydney FC,32067612,MATCH_ODDS,209369398,Match Odds,1205121,Sydney FC,WINNER,1,1,Western Sydney Wanderers,Sydney FC,-1,0,1,2.74,2.76,50490.27,1.63,1.63,130594.84,275192.54
11/02/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Feb/Western Sydney Wanderers v Sydney FC,32067612,MATCH_ODDS,209369398,Match Odds,58805,The Draw,LOSER,0,1,Western Sydney Wanderers,Sydney FC,-1,0,1,3.4,3.45,8616.35,3.95,4,20636.78,28168.66
11/02/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Feb/Western Sydney Wanderers v Sydney FC,32067612,MATCH_ODDS,209369398,Match Odds,6480414,Western Sydney Wanderers,LOSER,0,1,Western Sydney Wanderers,Sydney FC,-1,0,1,2.9,2.92,20134.65,7.4,7.4,41297.19,46684.14
12/02/2023,Australian Soccer/Australian A-League Men/Fixtures 12 Feb/Macarthur FC v Wellington Phoenix,32067569,MATCH_ODDS,209368974,Match Odds,36700739,Macarthur FC,WINNER,1,3,Macarthur FC,Wellington Phoenix,1,2,1,3.45,3.5,3093.83,3.7,3.75,8111.76,53159.07
12/02/2023,Australian Soccer/Australian A-League Men/Fixtures 12 Feb/Macarthur FC v Wellington Phoenix,32067569,MATCH_ODDS,209368974,Match Odds,58805,The Draw,LOSER,0,3,Macarthur FC,Wellington Phoenix,1,2,1,3.85,3.9,3057.31,2.8,2.8,5995.02,11005.86
12/02/2023,Australian Soccer/Australian A-League Men/Fixtures 12 Feb/Macarthur FC v Wellington Phoenix,32067569,MATCH_ODDS,209368974,Match Odds,2469649,Wellington Phoenix,LOSER,0,3,Macarthur FC,Wellington Phoenix,1,2,1,2.2,2.22,6717.49,2.68,2.68,29126.32,35874.48
12/02/2023,Australian Soccer/Australian A-League Men/Fixtures 12 Feb/Newcastle Jets v Melbourne Victory,32067570,MATCH_ODDS,209369080,Match Odds,1205124,Melbourne Victory,LOSER,0,3,Newcastle Jets,Melbourne Victory,1,2,1,2.56,2.68,10356.69,8,8,17926.64,22171.9
12/02/2023,Australian Soccer/Australian A-League Men/Fixtures 12 Feb/Newcastle Jets v Melbourne Victory,32067570,MATCH_ODDS,209369080,Match Odds,1205125,Newcastle Jets,WINNER,1,3,Newcastle Jets,Melbourne Victory,1,2,1,2.9,2.96,11039.9,1.63,1.62,20767.57,85640.81
12/02/2023,Australian Soccer/Australian A-League Men/Fixtures 12 Feb/Newcastle Jets v Melbourne Victory,32067570,MATCH_ODDS,209369080,Match Odds,58805,The Draw,LOSER,0,3,Newcastle Jets,Melbourne Victory,1,2,1,3.55,3.7,5546.14,3.75,3.85,9450.36,15946.04
17/02/2023,Australian Soccer/Australian A-League Men/Fixtures 17 Feb/Western United v Wellington Phoenix,32083225,MATCH_ODDS,209627575,Match Odds,58805,The Draw,LOSER,0,3,Western United,Wellington Phoenix,-3,0,3,3.65,3.7,9995.87,4.1,4.2,18635.67,20546.84
17/02/2023,Australian Soccer/Australian A-League Men/Fixtures 17 Feb/Western United v Wellington Phoenix,32083225,MATCH_ODDS,209627575,Match Odds,2469649,Wellington Phoenix,WINNER,1,3,Western United,Wellington Phoenix,-3,0,3,2.82,2.84,10655.01,1.55,1.54,68621.15,156815.51
17/02/2023,Australian Soccer/Australian A-League Men/Fixtures 17 Feb/Western United v Wellington Phoenix,32083225,MATCH_ODDS,209627575,Match Odds,24301731,Western United,LOSER,0,3,Western United,Wellington Phoenix,-3,0,3,2.66,2.68,9888.02,8.6,8.8,22686.38,24467.27
18/02/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Feb/Macarthur FC v Newcastle Jets,32083221,MATCH_ODDS,209627150,Match Odds,36700739,Macarthur FC,LOSER,0,1,Macarthur FC,Newcastle Jets,-1,0,1,2.56,2.66,8541.64,7,7.4,9802.09,11145.56
18/02/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Feb/Macarthur FC v Newcastle Jets,32083221,MATCH_ODDS,209627150,Match Odds,1205125,Newcastle Jets,WINNER,1,1,Macarthur FC,Newcastle Jets,-1,0,1,2.66,2.66,3694.29,1.6,1.62,9382.12,56801.17
18/02/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Feb/Macarthur FC v Newcastle Jets,32083221,MATCH_ODDS,209627150,Match Odds,58805,The Draw,LOSER,0,1,Macarthur FC,Newcastle Jets,-1,0,1,3.95,4.1,4817.3,4,4.4,5341.05,8216.55
18/02/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Feb/Sydney FC v Brisbane Roar,32083222,MATCH_ODDS,209627256,Match Odds,3862627,Brisbane Roar,LOSER,0,2,Sydney FC,Brisbane Roar,0,1,1,4.3,4.5,10021.82,2,1.98,20097.26,41132.88
18/02/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Feb/Sydney FC v Brisbane Roar,32083222,MATCH_ODDS,209627256,Match Odds,1205121,Sydney FC,LOSER,0,2,Sydney FC,Brisbane Roar,0,1,1,2,2.02,98128.37,5,4.8,121632.99,128670.27
18/02/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Feb/Sydney FC v Brisbane Roar,32083222,MATCH_ODDS,209627256,Match Odds,58805,The Draw,WINNER,1,2,Sydney FC,Brisbane Roar,0,1,1,3.6,3.65,13640.85,3.4,3.35,15871.76,38722.89
18/02/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Feb/Perth Glory v Central Coast Mariners,32083571,MATCH_ODDS,209627363,Match Odds,1205126,Central Coast Mariners,LOSER,0,4,Perth Glory,Central Coast Mariners,0,2,2,2.26,2.3,46597.78,5.2,5.2,73461.65,83114.9
18/02/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Feb/Perth Glory v Central Coast Mariners,32083571,MATCH_ODDS,209627363,Match Odds,370132,Perth Glory,LOSER,0,4,Perth Glory,Central Coast Mariners,0,2,2,3.3,3.35,11247.97,1.86,1.84,46001.75,104118.75
18/02/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Feb/Perth Glory v Central Coast Mariners,32083571,MATCH_ODDS,209627363,Match Odds,58805,The Draw,WINNER,1,4,Perth Glory,Central Coast Mariners,0,2,2,3.8,3.9,9514.69,3.6,3.65,29677.49,89085.25
18/02/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Feb/Melbourne Victory v Melbourne City,32083584,MATCH_ODDS,209627469,Match Odds,8586946,Melbourne City,LOSER,0,5,Melbourne Victory,Melbourne City,1,3,2,2.08,2.12,124546.91,2.3,2.26,183583.96,197705.63
18/02/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Feb/Melbourne Victory v Melbourne City,32083584,MATCH_ODDS,209627469,Match Odds,1205124,Melbourne Victory,WINNER,1,5,Melbourne Victory,Melbourne City,1,3,2,4,4.1,14409.3,5.2,5.2,55253.61,196418.21
18/02/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Feb/Melbourne Victory v Melbourne City,32083584,MATCH_ODDS,209627469,Match Odds,58805,The Draw,LOSER,0,5,Melbourne Victory,Melbourne City,1,3,2,3.65,3.7,16441.12,2.76,2.76,32990.78,47646.19
19/02/2023,Australian Soccer/Australian A-League Men/Fixtures 19 Feb/Adelaide United v Western Sydney Wanderers,32084535,MATCH_ODDS,209627681,Match Odds,571273,Adelaide United,LOSER,0,8,Adelaide United,Western Sydney Wanderers,0,4,4,2.64,2.68,11749.86,1.39,1.36,39939.5,71116.77
19/02/2023,Australian Soccer/Australian A-League Men/Fixtures 19 Feb/Adelaide United v Western Sydney Wanderers,32084535,MATCH_ODDS,209627681,Match Odds,58805,The Draw,WINNER,1,8,Adelaide United,Western Sydney Wanderers,0,4,4,3.5,3.65,4918.6,4.9,5,7682.99,35726.59
19/02/2023,Australian Soccer/Australian A-League Men/Fixtures 19 Feb/Adelaide United v Western Sydney Wanderers,32084535,MATCH_ODDS,209627681,Match Odds,6480414,Western Sydney Wanderers,LOSER,0,8,Adelaide United,Western Sydney Wanderers,0,4,4,2.86,2.94,23998.31,13.5,12.5,32445.97,46079.66
24/02/2023,Australian Soccer/Australian A-League Men/Fixtures 24 Feb/Central Coast Mariners v Wellington Phoenix,32103240,MATCH_ODDS,209996481,Match Odds,1205126,Central Coast Mariners,LOSER,0,2,Central Coast Mariners,Wellington Phoenix,0,1,1,1.82,1.83,40025.33,1.38,1.37,85427.72,176910.3
24/02/2023,Australian Soccer/Australian A-League Men/Fixtures 24 Feb/Central Coast Mariners v Wellington Phoenix,32103240,MATCH_ODDS,209996481,Match Odds,58805,The Draw,WINNER,1,2,Central Coast Mariners,Wellington Phoenix,0,1,1,4.3,4.4,5666.49,5.2,5.2,12603.32,65033.53
24/02/2023,Australian Soccer/Australian A-League Men/Fixtures 24 Feb/Central Coast Mariners v Wellington Phoenix,32103240,MATCH_ODDS,209996481,Match Odds,2469649,Wellington Phoenix,LOSER,0,2,Central Coast Mariners,Wellington Phoenix,0,1,1,4.5,4.6,13750.45,12,12,18361.79,24832.03
25/02/2023,Australian Soccer/Australian A-League Men/Fixtures 25 Feb/Western Sydney Wanderers v Macarthur FC,32103245,MATCH_ODDS,209996799,Match Odds,36700739,Macarthur FC,LOSER,0,4,Western Sydney Wanderers,Macarthur FC,4,4,0,5.2,5.3,7093.16,590,600,7768.76,7794.15
25/02/2023,Australian Soccer/Australian A-League Men/Fixtures 25 Feb/Western Sydney Wanderers v Macarthur FC,32103245,MATCH_ODDS,209996799,Match Odds,58805,The Draw,LOSER,0,4,Western Sydney Wanderers,Macarthur FC,4,4,0,4.2,4.3,7857.54,65,85,11255.69,11331.02
25/02/2023,Australian Soccer/Australian A-League Men/Fixtures 25 Feb/Western Sydney Wanderers v Macarthur FC,32103245,MATCH_ODDS,209996799,Match Odds,6480414,Western Sydney Wanderers,WINNER,1,4,Western Sydney Wanderers,Macarthur FC,4,4,0,1.73,1.74,25067.59,1.01,1.02,59017.37,67283.89
25/02/2023,Australian Soccer/Australian A-League Men/Fixtures 25 Feb/Newcastle Jets v Western United,32103246,MATCH_ODDS,209996906,Match Odds,1205125,Newcastle Jets,LOSER,0,4,Newcastle Jets,Western United,-2,1,3,2.26,2.28,25923.39,5.7,5.9,30987.34,34570.43
25/02/2023,Australian Soccer/Australian A-League Men/Fixtures 25 Feb/Newcastle Jets v Western United,32103246,MATCH_ODDS,209996906,Match Odds,58805,The Draw,LOSER,0,4,Newcastle Jets,Western United,-2,1,3,3.85,3.9,9709.38,3.8,3.8,11872.59,14178.22
25/02/2023,Australian Soccer/Australian A-League Men/Fixtures 25 Feb/Newcastle Jets v Western United,32103246,MATCH_ODDS,209996906,Match Odds,24301731,Western United,WINNER,1,4,Newcastle Jets,Western United,-2,1,3,3.3,3.35,7674.97,1.76,1.78,25459.68,94764.36
25/02/2023,Australian Soccer/Australian A-League Men/Fixtures 25 Feb/Melbourne City v Sydney FC,32103263,MATCH_ODDS,209997012,Match Odds,8586946,Melbourne City,WINNER,1,5,Melbourne City,Sydney FC,1,3,2,1.81,1.83,19748.09,1.1,1.1,60282.71,115112.2
25/02/2023,Australian Soccer/Australian A-League Men/Fixtures 25 Feb/Melbourne City v Sydney FC,32103263,MATCH_ODDS,209997012,Match Odds,1205121,Sydney FC,LOSER,0,5,Melbourne City,Sydney FC,1,3,2,4.4,4.5,4874.6,60,60,8913.59,9354.29
25/02/2023,Australian Soccer/Australian A-League Men/Fixtures 25 Feb/Melbourne City v Sydney FC,32103263,MATCH_ODDS,209997012,Match Odds,58805,The Draw,LOSER,0,5,Melbourne City,Sydney FC,1,3,2,4.3,4.5,8853.32,15,15.5,10777.08,14056.05
26/02/2023,Australian Soccer/Australian A-League Men/Fixtures 26 Feb/Melbourne Victory v Adelaide United,32103243,MATCH_ODDS,209996587,Match Odds,571273,Adelaide United,LOSER,0,2,Melbourne Victory,Adelaide United,0,1,1,3.55,3.75,13239.52,4.4,4.4,30663.88,38461.74
26/02/2023,Australian Soccer/Australian A-League Men/Fixtures 26 Feb/Melbourne Victory v Adelaide United,32103243,MATCH_ODDS,209996587,Match Odds,1205124,Melbourne Victory,LOSER,0,2,Melbourne Victory,Adelaide United,0,1,1,2.14,2.18,99590.1,2.38,2.38,123877.25,150394.71
26/02/2023,Australian Soccer/Australian A-League Men/Fixtures 26 Feb/Melbourne Victory v Adelaide United,32103243,MATCH_ODDS,209996587,Match Odds,58805,The Draw,WINNER,1,2,Melbourne Victory,Adelaide United,0,1,1,3.75,3.85,9254.27,2.8,2.84,15639.18,53580.38
26/02/2023,Australian Soccer/Australian A-League Men/Fixtures 26 Feb/Brisbane Roar v Perth Glory,32104535,MATCH_ODDS,209996693,Match Odds,3862627,Brisbane Roar,WINNER,1,3,Brisbane Roar,Perth Glory,1,2,1,2.6,2.68,10698.88,1.48,1.47,29094.78,85187.83
26/02/2023,Australian Soccer/Australian A-League Men/Fixtures 26 Feb/Brisbane Roar v Perth Glory,32104535,MATCH_ODDS,209996693,Match Odds,370132,Perth Glory,LOSER,0,3,Brisbane Roar,Perth Glory,1,2,1,2.98,3.05,4645.45,10.5,10.5,18453.8,21205.91
26/02/2023,Australian Soccer/Australian A-League Men/Fixtures 26 Feb/Brisbane Roar v Perth Glory,32104535,MATCH_ODDS,209996693,Match Odds,58805,The Draw,LOSER,0,3,Brisbane Roar,Perth Glory,1,2,1,3.4,3.5,3584.59,4.3,4.3,9067.94,17833.15
3/03/2023,Australian Soccer/Australian A-League Men/Fixtures 3 Mar/Adelaide United v Melbourne City,32122466,MATCH_ODDS,210284583,Match Odds,571273,Adelaide United,WINNER,1,6,Adelaide United,Melbourne City,2,4,2,3.8,3.85,13454.17,3.5,3.45,29851.97,216637.08
3/03/2023,Australian Soccer/Australian A-League Men/Fixtures 3 Mar/Adelaide United v Melbourne City,32122466,MATCH_ODDS,210284583,Match Odds,8586946,Melbourne City,LOSER,0,6,Adelaide United,Melbourne City,2,4,2,2,2.02,45866.08,2.54,1.52,143268.51,167248.61
3/03/2023,Australian Soccer/Australian A-League Men/Fixtures 3 Mar/Adelaide United v Melbourne City,32122466,MATCH_ODDS,210284583,Match Odds,58805,The Draw,LOSER,0,6,Adelaide United,Melbourne City,2,4,2,4.2,4.3,12206.75,3.1,3.05,26428.59,47629.28
4/03/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Mar/Wellington Phoenix v Newcastle Jets,32122459,MATCH_ODDS,210284159,Match Odds,1205125,Newcastle Jets,LOSER,0,3,Wellington Phoenix,Newcastle Jets,1,2,1,4.3,4.4,6636.96,70,70,19535.57,21634.3
4/03/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Mar/Wellington Phoenix v Newcastle Jets,32122459,MATCH_ODDS,210284159,Match Odds,58805,The Draw,LOSER,0,3,Wellington Phoenix,Newcastle Jets,1,2,1,3.9,3.95,7284.34,16.5,18,15698.84,20390.3
4/03/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Mar/Wellington Phoenix v Newcastle Jets,32122459,MATCH_ODDS,210284159,Match Odds,2469649,Wellington Phoenix,WINNER,1,3,Wellington Phoenix,Newcastle Jets,1,2,1,1.95,1.97,98761.24,1.08,1.08,167014.03,264640.97
4/03/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Mar/Western Sydney Wanderers v Central Coast Mariners,32122462,MATCH_ODDS,210284265,Match Odds,1205126,Central Coast Mariners,LOSER,0,2,Western Sydney Wanderers,Central Coast Mariners,2,2,0,3.35,3.5,4117.34,10.5,11,6414.04,8322.45
4/03/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Mar/Western Sydney Wanderers v Central Coast Mariners,32122462,MATCH_ODDS,210284265,Match Odds,58805,The Draw,LOSER,0,2,Western Sydney Wanderers,Central Coast Mariners,2,2,0,3.95,4.1,4193.52,4.5,4.7,5953.86,7932.73
4/03/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Mar/Western Sydney Wanderers v Central Coast Mariners,32122462,MATCH_ODDS,210284265,Match Odds,6480414,Western Sydney Wanderers,WINNER,1,2,Western Sydney Wanderers,Central Coast Mariners,2,2,0,2.18,2.22,7806.14,1.45,1.46,15342.49,56902.3
4/03/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Mar/Western United v Perth Glory,32122463,MATCH_ODDS,210284371,Match Odds,370132,Perth Glory,LOSER,0,3,Western United,Perth Glory,1,2,1,3.45,3.5,5009.97,11,11,10098.98,12009.03
4/03/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Mar/Western United v Perth Glory,32122463,MATCH_ODDS,210284371,Match Odds,58805,The Draw,LOSER,0,3,Western United,Perth Glory,1,2,1,3.9,3.95,7118.72,4.5,4.6,9513.74,12252.65
4/03/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Mar/Western United v Perth Glory,32122463,MATCH_ODDS,210284371,Match Odds,24301731,Western United,WINNER,1,3,Western United,Perth Glory,1,2,1,2.16,2.22,6315.46,1.44,1.44,12039.53,34078.54
4/03/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Mar/Sydney FC v Melbourne Victory,32122464,MATCH_ODDS,210284477,Match Odds,1205124,Melbourne Victory,LOSER,0,1,Sydney FC,Melbourne Victory,1,1,0,3.6,3.65,7018.02,10.5,10.5,28109.25,33708.49
4/03/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Mar/Sydney FC v Melbourne Victory,32122464,MATCH_ODDS,210284477,Match Odds,1205121,Sydney FC,WINNER,1,1,Sydney FC,Melbourne Victory,1,1,0,2.24,2.26,24934.91,1.48,1.46,93800.55,183057.89
4/03/2023,Australian Soccer/Australian A-League Men/Fixtures 4 Mar/Sydney FC v Melbourne Victory,32122464,MATCH_ODDS,210284477,Match Odds,58805,The Draw,LOSER,0,1,Sydney FC,Melbourne Victory,1,1,0,3.6,3.6,13400.82,4.4,4.5,48126.96,68153.12
5/03/2023,Australian Soccer/Australian A-League Men/Fixtures 5 Mar/Macarthur FC v Brisbane Roar,32122461,MATCH_ODDS,210284689,Match Odds,3862627,Brisbane Roar,LOSER,0,5,Macarthur FC,Brisbane Roar,1,3,2,2.84,2.92,76570.12,6,6,89081.93,92616.89
5/03/2023,Australian Soccer/Australian A-League Men/Fixtures 5 Mar/Macarthur FC v Brisbane Roar,32122461,MATCH_ODDS,210284689,Match Odds,36700739,Macarthur FC,WINNER,1,5,Macarthur FC,Brisbane Roar,1,3,2,2.76,2.88,9481.73,1.81,1.79,19052.91,59320.12
5/03/2023,Australian Soccer/Australian A-League Men/Fixtures 5 Mar/Macarthur FC v Brisbane Roar,32122461,MATCH_ODDS,210284689,Match Odds,58805,The Draw,LOSER,0,5,Macarthur FC,Brisbane Roar,1,3,2,3.35,3.45,11681.62,3.5,3.6,14264.51,39229.49
10/03/2023,Australian Soccer/Australian A-League Men/Fixtures 10 Mar/Perth Glory v Western Sydney Wanderers,32142040,MATCH_ODDS,210570331,Match Odds,370132,Perth Glory,WINNER,1,1,Perth Glory,Western Sydney Wanderers,1,1,0,2.86,2.92,16452.04,7.4,7.4,32291.12,120611.03
10/03/2023,Australian Soccer/Australian A-League Men/Fixtures 10 Mar/Perth Glory v Western Sydney Wanderers,32142040,MATCH_ODDS,210570331,Match Odds,58805,The Draw,LOSER,0,1,Perth Glory,Western Sydney Wanderers,1,1,0,3.5,3.55,12569.31,3.05,3.1,25511.1,114757.86
10/03/2023,Australian Soccer/Australian A-League Men/Fixtures 10 Mar/Perth Glory v Western Sydney Wanderers,32142040,MATCH_ODDS,210570331,Match Odds,6480414,Western Sydney Wanderers,LOSER,0,1,Perth Glory,Western Sydney Wanderers,1,1,0,2.7,2.72,15897.18,1.86,1.84,137021.79,252910.36
11/03/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Mar/Central Coast Mariners v Macarthur FC,32142020,MATCH_ODDS,210569905,Match Odds,1205126,Central Coast Mariners,WINNER,1,5,Central Coast Mariners,Macarthur FC,3,4,1,1.8,1.81,31148.91,2.08,2.08,43332.01,79242.77
11/03/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Mar/Central Coast Mariners v Macarthur FC,32142020,MATCH_ODDS,210569905,Match Odds,36700739,Macarthur FC,LOSER,0,5,Central Coast Mariners,Macarthur FC,3,4,1,4.3,4.4,7940.6,4.4,4.5,18202.1,19792.88
11/03/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Mar/Central Coast Mariners v Macarthur FC,32142020,MATCH_ODDS,210569905,Match Odds,58805,The Draw,LOSER,0,5,Central Coast Mariners,Macarthur FC,3,4,1,4.5,4.6,5982.07,3.35,3.35,10135.69,12644.39
11/03/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Mar/Newcastle Jets v Adelaide United,32142025,MATCH_ODDS,210570013,Match Odds,571273,Adelaide United,WINNER,1,6,Newcastle Jets,Adelaide United,-2,2,4,2.76,2.84,14887.65,1.53,1.53,73811.15,175141.04
11/03/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Mar/Newcastle Jets v Adelaide United,32142025,MATCH_ODDS,210570013,Match Odds,1205125,Newcastle Jets,LOSER,0,6,Newcastle Jets,Adelaide United,-2,2,4,2.52,2.58,18259.33,8.2,8,28648.61,31893.3
11/03/2023,Australian Soccer/Australian A-League Men/Fixtures 11 Mar/Newcastle Jets v Adelaide United,32142025,MATCH_ODDS,210570013,Match Odds,58805,The Draw,LOSER,0,6,Newcastle Jets,Adelaide United,-2,2,4,4,4.1,6909.83,4.4,4.3,17121.62,20081.39
12/03/2023,Australian Soccer/Australian A-League Men/Fixtures 12 Mar/Melbourne City v Brisbane Roar,32142022,MATCH_ODDS,210570119,Match Odds,3862627,Brisbane Roar,LOSER,0,3,Melbourne City,Brisbane Roar,1,2,1,8.4,8.6,3332.64,24,23,9040.52,9928.52
12/03/2023,Australian Soccer/Australian A-League Men/Fixtures 12 Mar/Melbourne City v Brisbane Roar,32142022,MATCH_ODDS,210570119,Match Odds,8586946,Melbourne City,WINNER,1,3,Melbourne City,Brisbane Roar,1,2,1,1.41,1.42,28562.82,1.22,1.23,99715,145654.91
12/03/2023,Australian Soccer/Australian A-League Men/Fixtures 12 Mar/Melbourne City v Brisbane Roar,32142022,MATCH_ODDS,210570119,Match Odds,58805,The Draw,LOSER,0,3,Melbourne City,Brisbane Roar,1,2,1,5.7,5.9,3980.04,7,6.8,6698.67,14577.65
12/03/2023,Australian Soccer/Australian A-League Men/Fixtures 12 Mar/Wellington Phoenix v Sydney FC,32142036,MATCH_ODDS,210570225,Match Odds,1205121,Sydney FC,LOSER,0,1,Wellington Phoenix,Sydney FC,1,1,0,2.6,2.62,4518.67,8.2,8.2,8575.4,10793.34
12/03/2023,Australian Soccer/Australian A-League Men/Fixtures 12 Mar/Wellington Phoenix v Sydney FC,32142036,MATCH_ODDS,210570225,Match Odds,58805,The Draw,LOSER,0,1,Wellington Phoenix,Sydney FC,1,1,0,3.75,3.8,2371.7,3.95,4.1,4100,6115.09
12/03/2023,Australian Soccer/Australian A-League Men/Fixtures 12 Mar/Wellington Phoenix v Sydney FC,32142036,MATCH_ODDS,210570225,Match Odds,2469649,Wellington Phoenix,WINNER,1,1,Wellington Phoenix,Sydney FC,1,1,0,2.82,2.88,3793.44,1.59,1.6,16579.4,64504.85
13/03/2023,Australian Soccer/Australian A-League Men/Fixtures 13 Mar/Melbourne Victory v Western United,32144622,MATCH_ODDS,210654028,Match Odds,1205124,Melbourne Victory,LOSER,0,3,Melbourne Victory,Western United,-1,1,2,2.02,2.04,60890.93,6.8,6.8,120028.35,138563.28
13/03/2023,Australian Soccer/Australian A-League Men/Fixtures 13 Mar/Melbourne Victory v Western United,32144622,MATCH_ODDS,210654028,Match Odds,58805,The Draw,LOSER,0,3,Melbourne Victory,Western United,-1,1,2,3.9,3.95,9591.36,3.7,3.65,25444.22,52986.66
13/03/2023,Australian Soccer/Australian A-League Men/Fixtures 13 Mar/Melbourne Victory v Western United,32144622,MATCH_ODDS,210654028,Match Odds,24301731,Western United,WINNER,1,3,Melbourne Victory,Western United,-1,1,2,3.9,4,8203.53,1.7,1.7,54142.21,169613.25
17/03/2023,Australian Soccer/Australian A-League Men/Fixtures 17 Mar/Adelaide United v Wellington Phoenix,32159180,MATCH_ODDS,211064645,Match Odds,571273,Adelaide United,WINNER,1,6,Adelaide United,Wellington Phoenix,4,5,1,2.06,2.08,37444.96,1.16,1.17,129363.77,253848.68
17/03/2023,Australian Soccer/Australian A-League Men/Fixtures 17 Mar/Adelaide United v Wellington Phoenix,32159180,MATCH_ODDS,211064645,Match Odds,58805,The Draw,LOSER,0,6,Adelaide United,Wellington Phoenix,4,5,1,3.95,4.1,17933.52,9.4,9.8,25983.92,27225.84
17/03/2023,Australian Soccer/Australian A-League Men/Fixtures 17 Mar/Adelaide United v Wellington Phoenix,32159180,MATCH_ODDS,211064645,Match Odds,2469649,Wellington Phoenix,LOSER,0,6,Adelaide United,Wellington Phoenix,4,5,1,3.7,3.8,18505.55,27,28,38094.83,38890.45
18/03/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Mar/Brisbane Roar v Western United,32158987,MATCH_ODDS,211064327,Match Odds,3862627,Brisbane Roar,WINNER,1,1,Brisbane Roar,Western United,1,1,0,2.38,2.46,4497.86,2.46,2.46,25685.16,66224.32
18/03/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Mar/Brisbane Roar v Western United,32158987,MATCH_ODDS,211064327,Match Odds,58805,The Draw,LOSER,0,1,Brisbane Roar,Western United,1,1,0,3.6,3.65,4914.7,2.56,2.58,14728.63,37214.71
18/03/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Mar/Brisbane Roar v Western United,32158987,MATCH_ODDS,211064327,Match Odds,24301731,Western United,LOSER,0,1,Brisbane Roar,Western United,1,1,0,3.15,3.3,9547.8,4.7,4.9,17423.4,21831.45
18/03/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Mar/Newcastle Jets v Perth Glory,32158991,MATCH_ODDS,211064433,Match Odds,1205125,Newcastle Jets,LOSER,0,4,Newcastle Jets,Perth Glory,0,2,2,2.22,2.3,9154.97,1.39,1.39,32136.83,75182.69
18/03/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Mar/Newcastle Jets v Perth Glory,32158991,MATCH_ODDS,211064433,Match Odds,370132,Perth Glory,LOSER,0,4,Newcastle Jets,Perth Glory,0,2,2,3.25,3.45,6503.66,12.5,13,11458.73,15153.72
18/03/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Mar/Newcastle Jets v Perth Glory,32158991,MATCH_ODDS,211064433,Match Odds,58805,The Draw,WINNER,1,4,Newcastle Jets,Perth Glory,0,2,2,3.8,3.85,4991.4,4.9,5.1,13810.41,35305.95
18/03/2023,Australian Soccer/Australian A-League Men/Fixtures 18 Mar/Sydney FC v Western Sydney Wanderers,32169626,MATCH_ODDS,211064539,Match Odds,1205121,Sydney FC,LOSER,0,4,Sydney FC,Western Sydney Wanderers,-4,0,4,2.24,2.26,120174.78,22,21,135634.25,136664.31
